"Date","Site.Name","COUNTY","meanLat","meanLong","Month","Year","PM2.5","Ozone"
"2018-11-25","Millbrook School","Wake",35.856111,-78.574167,11,2018,51.3333333333333,23
"2018-11-25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,28.5,NA
"2018-11-26","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,42,NA
"2018-11-26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,24,20
"2018-11-26","Leggett","Edgecombe",35.988278,-77.5843,11,2018,19,NA
"2018-11-26","Millbrook School","Wake",35.856111,-78.574167,11,2018,42.5,22
"2018-11-26","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,24,NA
"2018-11-27","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,13,NA
"2018-11-27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,11,24
"2018-11-27","Leggett","Edgecombe",35.988278,-77.5843,11,2018,2,NA
"2018-11-27","Millbrook School","Wake",35.856111,-78.574167,11,2018,23.5,21
"2018-11-27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,8,NA
"2018-11-28","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,27,NA
"2018-11-28","Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,8,NA
"2018-11-28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,32,27
"2018-11-28","Leggett","Edgecombe",35.988278,-77.5843,11,2018,13,NA
"2018-11-28","Linville Falls","Avery",35.972347,-81.933072,11,2018,21,NA
"2018-11-28","Millbrook School","Wake",35.856111,-78.574167,11,2018,33.6666666666667,27
"2018-11-28","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,16,NA
"2018-11-29","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,50,NA
"2018-11-29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,47,25
"2018-11-29","Leggett","Edgecombe",35.988278,-77.5843,11,2018,18,NA
"2018-11-29","Millbrook School","Wake",35.856111,-78.574167,11,2018,50,23
"2018-11-29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,29,NA
"2018-11-30","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,55,NA
"2018-11-30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,49,28
"2018-11-30","Leggett","Edgecombe",35.988278,-77.5843,11,2018,38,NA
"2018-11-30","Millbrook School","Wake",35.856111,-78.574167,11,2018,55,31
"2018-11-30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,39,NA
"2018-12-01","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,60,NA
"2018-12-01","Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,5,NA
"2018-12-01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,46,26
"2018-12-01","Leggett","Edgecombe",35.988278,-77.5843,12,2018,47,NA
"2018-12-01","Linville Falls","Avery",35.972347,-81.933072,12,2018,16,NA
"2018-12-01","Millbrook School","Wake",35.856111,-78.574167,12,2018,55,26
"2018-12-01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,50,NA
"2018-12-02","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,28,NA
"2018-12-02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,21,20
"2018-12-02","Leggett","Edgecombe",35.988278,-77.5843,12,2018,11,NA
"2018-12-02","Millbrook School","Wake",35.856111,-78.574167,12,2018,33,22
"2018-12-02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,13,NA
"2018-12-03","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,31,NA
"2018-12-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,29,30
"2018-12-03","Leggett","Edgecombe",35.988278,-77.5843,12,2018,25,NA
"2018-12-03","Millbrook School","Wake",35.856111,-78.574167,12,2018,56,28
"2018-12-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,28,NA
"2018-12-04","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,12,NA
"2018-12-04","Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,5,NA
"2018-12-04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,10.5,19
"2018-12-04","Leggett","Edgecombe",35.988278,-77.5843,12,2018,9,NA
"2018-12-04","Linville Falls","Avery",35.972347,-81.933072,12,2018,6,NA
"2018-12-04","Millbrook School","Wake",35.856111,-78.574167,12,2018,19,18
"2018-12-04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,18.5,NA
"2018-12-05","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,18,NA
"2018-12-05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,10,23
"2018-12-05","Leggett","Edgecombe",35.988278,-77.5843,12,2018,7,NA
"2018-12-05","Millbrook School","Wake",35.856111,-78.574167,12,2018,35,22
"2018-12-05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,18,NA
"2018-12-06","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,33,NA
"2018-12-06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,33,23
"2018-12-06","Leggett","Edgecombe",35.988278,-77.5843,12,2018,13,NA
"2018-12-06","Millbrook School","Wake",35.856111,-78.574167,12,2018,45,23
"2018-12-06","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,23,NA
"2018-12-07","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,52,NA
"2018-12-07","Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,11,NA
"2018-12-07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,52,19
"2018-12-07","Leggett","Edgecombe",35.988278,-77.5843,12,2018,18,NA
"2018-12-07","Linville Falls","Avery",35.972347,-81.933072,12,2018,15,NA
"2018-12-07","Millbrook School","Wake",35.856111,-78.574167,12,2018,43,26
"2018-12-07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,32.5,NA
"2018-12-08","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,56,NA
"2018-12-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,56,21
"2018-12-08","Leggett","Edgecombe",35.988278,-77.5843,12,2018,27,NA
"2018-12-08","Millbrook School","Wake",35.856111,-78.574167,12,2018,60,25
"2018-12-08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,26,NA
"2018-12-09","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,34,NA
"2018-12-09","Leggett","Edgecombe",35.988278,-77.5843,12,2018,13,NA
"2018-12-09","Millbrook School","Wake",35.856111,-78.574167,12,2018,43,NA
"2018-12-09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,18,NA
"2018-12-10","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,30,NA
"2018-12-10","Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,2,NA
"2018-12-10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,15.5,32
"2018-12-10","Leggett","Edgecombe",35.988278,-77.5843,12,2018,30,NA
"2018-12-10","Linville Falls","Avery",35.972347,-81.933072,12,2018,5,NA
"2018-12-10","Millbrook School","Wake",35.856111,-78.574167,12,2018,39,27
"2018-12-10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,37,NA
"2018-12-11","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,61,NA
"2018-12-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,41,24
"2018-12-11","Leggett","Edgecombe",35.988278,-77.5843,12,2018,54,NA
"2018-12-11","Millbrook School","Wake",35.856111,-78.574167,12,2018,66,30
"2018-12-11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,59,NA
"2018-12-12","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,70,NA
"2018-12-12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,38,26
"2018-12-12","Leggett","Edgecombe",35.988278,-77.5843,12,2018,25,NA
"2018-12-12","Millbrook School","Wake",35.856111,-78.574167,12,2018,55.5,23
"2018-12-12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,33,NA
"2018-12-13","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,76,NA
"2018-12-13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,54,14
"2018-12-13","Leggett","Edgecombe",35.988278,-77.5843,12,2018,36,NA
"2018-12-13","Millbrook School","Wake",35.856111,-78.574167,12,2018,60.6666666666667,14
"2018-12-13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,38,NA
"2018-12-14","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,61,NA
"2018-12-14","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,40,17
"2018-12-14","Leggett","Edgecombe",35.988278,-77.5843,12,2018,28,NA
"2018-12-14","Millbrook School","Wake",35.856111,-78.574167,12,2018,54,20
"2018-12-14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,35,NA
"2018-12-15","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,14,NA
"2018-12-15","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,15,12
"2018-12-15","Leggett","Edgecombe",35.988278,-77.5843,12,2018,3,NA
"2018-12-15","Millbrook School","Wake",35.856111,-78.574167,12,2018,34,11
"2018-12-15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,6,NA
"2018-12-16","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,18.5,NA
"2018-12-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,17,24
"2018-12-16","Leggett","Edgecombe",35.988278,-77.5843,12,2018,9,NA
"2018-12-16","Millbrook School","Wake",35.856111,-78.574167,12,2018,28.3333333333333,24
"2018-12-16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,15,NA
"2018-12-17","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,14,NA
"2018-12-17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,17,30
"2018-12-17","Leggett","Edgecombe",35.988278,-77.5843,12,2018,5,NA
"2018-12-17","Millbrook School","Wake",35.856111,-78.574167,12,2018,24,30
"2018-12-17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,11,NA
"2018-12-18","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,23,NA
"2018-12-18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,18,29
"2018-12-18","Leggett","Edgecombe",35.988278,-77.5843,12,2018,14,NA
"2018-12-18","Millbrook School","Wake",35.856111,-78.574167,12,2018,45.5,25
"2018-12-18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,23,NA
"2018-12-19","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,58,NA
"2018-12-19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,48.5,22
"2018-12-19","Leggett","Edgecombe",35.988278,-77.5843,12,2018,17,NA
"2018-12-19","Linville Falls","Avery",35.972347,-81.933072,12,2018,20,NA
"2018-12-19","Millbrook School","Wake",35.856111,-78.574167,12,2018,54,NA
"2018-12-19","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,34,NA
"2018-12-20","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,56,NA
"2018-12-20","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,26,26
"2018-12-20","Leggett","Edgecombe",35.988278,-77.5843,12,2018,14,NA
"2018-12-20","Millbrook School","Wake",35.856111,-78.574167,12,2018,45.5,28
"2018-12-20","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,20,NA
"2018-12-21","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,18,NA
"2018-12-21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,12,29
"2018-12-21","Leggett","Edgecombe",35.988278,-77.5843,12,2018,8,NA
"2018-12-21","Millbrook School","Wake",35.856111,-78.574167,12,2018,27,35
"2018-12-21","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,10,NA
"2018-12-22","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,11,NA
"2018-12-22","Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,2,NA
"2018-12-22","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,18,21
"2018-12-22","Leggett","Edgecombe",35.988278,-77.5843,12,2018,7,NA
"2018-12-22","Linville Falls","Avery",35.972347,-81.933072,12,2018,4,NA
"2018-12-22","Millbrook School","Wake",35.856111,-78.574167,12,2018,15.6666666666667,21
"2018-12-22","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,7,NA
"2018-12-23","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,46,NA
"2018-12-23","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,56,26
"2018-12-23","Leggett","Edgecombe",35.988278,-77.5843,12,2018,13,NA
"2018-12-23","Millbrook School","Wake",35.856111,-78.574167,12,2018,42.5,28
"2018-12-23","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,15,NA
"2018-12-24","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,21,NA
"2018-12-24","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,46,30
"2018-12-24","Leggett","Edgecombe",35.988278,-77.5843,12,2018,9,NA
"2018-12-24","Millbrook School","Wake",35.856111,-78.574167,12,2018,44.5,29
"2018-12-24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,24,NA
"2018-12-25","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,36,NA
"2018-12-25","Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,8,NA
"2018-12-25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,64,31
"2018-12-25","Leggett","Edgecombe",35.988278,-77.5843,12,2018,17,NA
"2018-12-25","Linville Falls","Avery",35.972347,-81.933072,12,2018,12,NA
"2018-12-25","Millbrook School","Wake",35.856111,-78.574167,12,2018,51.6666666666667,30
"2018-12-25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,30,NA
"2018-12-26","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,64,NA
"2018-12-26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,51,31
"2018-12-26","Leggett","Edgecombe",35.988278,-77.5843,12,2018,23,NA
"2018-12-26","Millbrook School","Wake",35.856111,-78.574167,12,2018,61,28
"2018-12-26","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,30,NA
"2018-12-27","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,62,NA
"2018-12-27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,48,18
"2018-12-27","Leggett","Edgecombe",35.988278,-77.5843,12,2018,17,NA
"2018-12-27","Millbrook School","Wake",35.856111,-78.574167,12,2018,51.5,27
"2018-12-27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,27,NA
"2018-12-28","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,18,NA
"2018-12-28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,15.5,18
"2018-12-28","Leggett","Edgecombe",35.988278,-77.5843,12,2018,10,NA
"2018-12-28","Millbrook School","Wake",35.856111,-78.574167,12,2018,24.3333333333333,27
"2018-12-28","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,16.5,NA
"2018-12-29","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,25,NA
"2018-12-29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,25,25
"2018-12-29","Leggett","Edgecombe",35.988278,-77.5843,12,2018,5,NA
"2018-12-29","Millbrook School","Wake",35.856111,-78.574167,12,2018,33.5,27
"2018-12-29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,13,NA
"2018-12-30","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,49,NA
"2018-12-30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,37,27
"2018-12-30","Leggett","Edgecombe",35.988278,-77.5843,12,2018,20,NA
"2018-12-30","Millbrook School","Wake",35.856111,-78.574167,12,2018,57,15
"2018-12-30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,28,NA
"2018-12-31","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,44,NA
"2018-12-31","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,24.5,NA
"2018-12-31","Leggett","Edgecombe",35.988278,-77.5843,12,2018,20,NA
"2018-12-31","Millbrook School","Wake",35.856111,-78.574167,12,2018,54.6666666666667,NA
"2018-12-31","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,25.5,NA
"2019-01-01","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,24,NA
"2019-01-01","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,47
"2019-01-01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,22,24
"2019-01-01","Leggett","Edgecombe",35.988278,-77.5843,1,2019,8,NA
"2019-01-01","Millbrook School","Wake",35.856111,-78.574167,1,2019,32,31
"2019-01-01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,18,NA
"2019-01-02","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,30,NA
"2019-01-02","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,44
"2019-01-02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,28,19
"2019-01-02","Leggett","Edgecombe",35.988278,-77.5843,1,2019,10,NA
"2019-01-02","Millbrook School","Wake",35.856111,-78.574167,1,2019,34.5,25
"2019-01-02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,13,NA
"2019-01-03","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,30,NA
"2019-01-03","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,36
"2019-01-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,24.3333333333333,12
"2019-01-03","Leggett","Edgecombe",35.988278,-77.5843,1,2019,15,NA
"2019-01-03","Linville Falls","Avery",35.972347,-81.933072,1,2019,7,NA
"2019-01-03","Millbrook School","Wake",35.856111,-78.574167,1,2019,36.6666666666667,14
"2019-01-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,18,NA
"2019-01-04","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,36,NA
"2019-01-04","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,34
"2019-01-04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,8,22
"2019-01-04","Leggett","Edgecombe",35.988278,-77.5843,1,2019,16,NA
"2019-01-04","Millbrook School","Wake",35.856111,-78.574167,1,2019,38.5,24
"2019-01-04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,24,NA
"2019-01-05","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,13,NA
"2019-01-05","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,39
"2019-01-05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,8,31
"2019-01-05","Leggett","Edgecombe",35.988278,-77.5843,1,2019,3,NA
"2019-01-05","Millbrook School","Wake",35.856111,-78.574167,1,2019,25.5,36
"2019-01-05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,8,NA
"2019-01-06","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,15,NA
"2019-01-06","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,40
"2019-01-06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,29.6666666666667,30
"2019-01-06","Leggett","Edgecombe",35.988278,-77.5843,1,2019,6,NA
"2019-01-06","Linville Falls","Avery",35.972347,-81.933072,1,2019,4,NA
"2019-01-06","Millbrook School","Wake",35.856111,-78.574167,1,2019,26,31
"2019-01-06","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,15,NA
"2019-01-07","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,32,NA
"2019-01-07","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,37
"2019-01-07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,35,27
"2019-01-07","Leggett","Edgecombe",35.988278,-77.5843,1,2019,10,NA
"2019-01-07","Millbrook School","Wake",35.856111,-78.574167,1,2019,39,29
"2019-01-07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,16,NA
"2019-01-08","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,51,NA
"2019-01-08","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,42
"2019-01-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,31,32
"2019-01-08","Leggett","Edgecombe",35.988278,-77.5843,1,2019,21,NA
"2019-01-08","Millbrook School","Wake",35.856111,-78.574167,1,2019,46.5,33
"2019-01-08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,24,NA
"2019-01-09","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,11,NA
"2019-01-09","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,38
"2019-01-09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,7.66666666666667,34
"2019-01-09","Leggett","Edgecombe",35.988278,-77.5843,1,2019,2,NA
"2019-01-09","Linville Falls","Avery",35.972347,-81.933072,1,2019,5,NA
"2019-01-09","Millbrook School","Wake",35.856111,-78.574167,1,2019,19.6666666666667,34
"2019-01-09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,11.5,NA
"2019-01-10","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,27,NA
"2019-01-10","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,45
"2019-01-10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,17,25
"2019-01-10","Leggett","Edgecombe",35.988278,-77.5843,1,2019,8,NA
"2019-01-10","Millbrook School","Wake",35.856111,-78.574167,1,2019,30.5,27
"2019-01-10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,15,NA
"2019-01-11","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,36,NA
"2019-01-11","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,51
"2019-01-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,31,29
"2019-01-11","Leggett","Edgecombe",35.988278,-77.5843,1,2019,11,NA
"2019-01-11","Millbrook School","Wake",35.856111,-78.574167,1,2019,39.5,28
"2019-01-11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,19,NA
"2019-01-12","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,57,NA
"2019-01-12","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,13,37
"2019-01-12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,42.3333333333333,27
"2019-01-12","Leggett","Edgecombe",35.988278,-77.5843,1,2019,17,NA
"2019-01-12","Linville Falls","Avery",35.972347,-81.933072,1,2019,26,NA
"2019-01-12","Millbrook School","Wake",35.856111,-78.574167,1,2019,44,29
"2019-01-12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,21.5,NA
"2019-01-13","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,19,NA
"2019-01-13","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,36
"2019-01-13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,15,23
"2019-01-13","Leggett","Edgecombe",35.988278,-77.5843,1,2019,3,NA
"2019-01-13","Millbrook School","Wake",35.856111,-78.574167,1,2019,18.5,29
"2019-01-13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,8,NA
"2019-01-14","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,34,NA
"2019-01-14","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,28
"2019-01-14","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,24,20
"2019-01-14","Leggett","Edgecombe",35.988278,-77.5843,1,2019,21,NA
"2019-01-14","Millbrook School","Wake",35.856111,-78.574167,1,2019,47,29
"2019-01-14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,28,NA
"2019-01-15","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,39.5,NA
"2019-01-15","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,4,44
"2019-01-15","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,29.6666666666667,22
"2019-01-15","Leggett","Edgecombe",35.988278,-77.5843,1,2019,24,NA
"2019-01-15","Linville Falls","Avery",35.972347,-81.933072,1,2019,11,NA
"2019-01-15","Millbrook School","Wake",35.856111,-78.574167,1,2019,52,22
"2019-01-15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,41,NA
"2019-01-16","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,41,NA
"2019-01-16","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,44
"2019-01-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,38,27
"2019-01-16","Leggett","Edgecombe",35.988278,-77.5843,1,2019,30,NA
"2019-01-16","Millbrook School","Wake",35.856111,-78.574167,1,2019,56.5,27
"2019-01-16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,52,NA
"2019-01-17","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,47,NA
"2019-01-17","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,40
"2019-01-17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,35,20
"2019-01-17","Leggett","Edgecombe",35.988278,-77.5843,1,2019,21,NA
"2019-01-17","Millbrook School","Wake",35.856111,-78.574167,1,2019,46,25
"2019-01-17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,29,NA
"2019-01-18","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,64,NA
"2019-01-18","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,4,31
"2019-01-18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,56.6666666666667,14
"2019-01-18","Leggett","Edgecombe",35.988278,-77.5843,1,2019,21,NA
"2019-01-18","Linville Falls","Avery",35.972347,-81.933072,1,2019,5,NA
"2019-01-18","Millbrook School","Wake",35.856111,-78.574167,1,2019,44,27
"2019-01-18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,26.5,NA
"2019-01-19","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,59,NA
"2019-01-19","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,36
"2019-01-19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,54,35
"2019-01-19","Leggett","Edgecombe",35.988278,-77.5843,1,2019,20,NA
"2019-01-19","Millbrook School","Wake",35.856111,-78.574167,1,2019,47,33
"2019-01-19","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,28,NA
"2019-01-20","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,19,NA
"2019-01-20","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,40
"2019-01-20","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,17,32
